Family,Station,total.count,depth_bin
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,2,"(750,800]"
Halosauridae,D2-EX1708-21,2,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,2,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,3,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,2,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,2,"(750,800]"
Halosauridae,D2-EX1708-21,2,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,2,"(750,800]"
Halosauridae,D2-EX1708-21,3,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(750,800]"
Halosauridae,D2-EX1708-21,2,"(750,800]"
Halosauridae,D2-EX1708-21,2,"(750,800]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,2,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,3,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,2,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,2,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,2,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,3,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,2,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,2,"(800,850]"
Halosauridae,D2-EX1708-21,3,"(800,850]"
Halosauridae,D2-EX1708-21,3,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,2,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,3,"(800,850]"
Halosauridae,D2-EX1708-21,2,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1603-06,1,"(800,850]"
Halosauridae,D2-EX1708-21,2,"(800,850]"
Halosauridae,D2-EX1708-21,2,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,2,"(800,850]"
Halosauridae,D2-EX1708-21,3,"(800,850]"
Halosauridae,D2-EX1708-21,2,"(800,850]"
Halosauridae,D2-EX1708-21,2,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,2,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,2,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1708-21,1,"(800,850]"
Halosauridae,D2-EX1603-06,1,"(1e+03,1.05e+03]"
Halosauridae,D2-EX1603-06,1,"(1.05e+03,1.1e+03]"
Halosauridae,D2-EX1603-02,1,"(1.1e+03,1.15e+03]"
Halosauridae,D2-EX1706-07,1,"(1.15e+03,1.2e+03]"
Halosauridae,D2-EX1504L2-08,1,"(1.15e+03,1.2e+03]"
Halosauridae,D2-EX1603-06,1,"(1.15e+03,1.2e+03]"
Halosauridae,D2-EX1706-07,1,"(1.15e+03,1.2e+03]"
Halosauridae,D2-EX1504L4-04,1,"(1.15e+03,1.2e+03]"
Halosauridae,D2-EX1504L4-04,2,"(1.15e+03,1.2e+03]"
Halosauridae,D2-EX1504L4-04,1,"(1.2e+03,1.25e+03]"
Halosauridae,D2-EX1504L4-04,1,"(1.2e+03,1.25e+03]"
Halosauridae,D2-EX1504L4-04,5,"(1.2e+03,1.25e+03]"
Halosauridae,D2-EX1504L4-04,1,"(1.2e+03,1.25e+03]"
Halosauridae,D2-EX1504L4-04,1,"(1.2e+03,1.25e+03]"
Halosauridae,D2-EX1504L4-04,1,"(1.2e+03,1.25e+03]"
Halosauridae,D2-EX1504L4-04,1,"(1.25e+03,1.3e+03]"
Halosauridae,D2-EX1504L4-04,1,"(1.25e+03,1.3e+03]"
Halosauridae,D2-EX1504L2-08,1,"(1.25e+03,1.3e+03]"
Halosauridae,D2-EX1603-02,1,"(1.25e+03,1.3e+03]"
Halosauridae,D2-EX1603-02,1,"(1.25e+03,1.3e+03]"
Halosauridae,D2-EX1504L4-04,1,"(1.25e+03,1.3e+03]"
Halosauridae,D2-EX1603-02,1,"(1.25e+03,1.3e+03]"
Halosauridae,D2-EX1603-06,1,"(1.25e+03,1.3e+03]"
Halosauridae,D2-EX1504L4-04,1,"(1.3e+03,1.35e+03]"
Halosauridae,D2-EX1603-02,3,"(1.3e+03,1.35e+03]"
Halosauridae,D2-EX1504L2-08,1,"(1.3e+03,1.35e+03]"
Halosauridae,D2-EX1504L4-04,1,"(1.3e+03,1.35e+03]"
Halosauridae,D2-EX1603-02,3,"(1.3e+03,1.35e+03]"
Halosauridae,D2-EX1504L2-08,1,"(1.3e+03,1.35e+03]"
Halosauridae,D2-EX1504L4-04,1,"(1.3e+03,1.35e+03]"
Halosauridae,D2-EX1504L2-08,1,"(1.3e+03,1.35e+03]"
